                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   2133,                0.35823,                0.45444,                0.32133,                0.81743,                0.97309,                0.96907,                0.99328,                0.98616,                0.97309,                0.96907,                0.99328,                0.89244,                0.21261,                0.28025,                0.22253,                0.77981,             0.00082605,             0.00082605,             0.00082605
                   2134,                0.35064,                0.37431,                0.30574,                0.81151,                0.99563,                0.94436,                0.99323,                 0.9852,                0.99563,                0.94436,                0.99323,                0.89142,                0.21118,                0.27967,                0.22232,                0.77928,             0.00082577,             0.00082577,             0.00082577
                   2135,                0.33706,                0.39185,                0.28735,                0.81124,                0.93782,                      1,                0.99312,                0.98407,                0.93782,                      1,                0.99312,                0.89089,                0.20959,                0.28084,                0.22509,                0.77924,             0.00082548,             0.00082548,             0.00082548
                   2136,                0.33059,                0.40528,                0.30422,                 0.8059,                      1,                0.94933,                0.99339,                 0.9845,                      1,                0.94933,                0.99339,                0.89137,                0.20886,                0.28577,                0.22459,                0.77932,              0.0008252,              0.0008252,              0.0008252
                   2137,                0.37551,                0.41482,                0.33132,                0.82324,                0.99468,                0.94464,                0.99318,                0.98475,                0.99468,                0.94464,                0.99318,                0.89136,                0.20913,                0.29131,                0.22499,                0.77946,             0.00082492,             0.00082492,             0.00082492
                   2138,                0.34365,                0.39583,                0.29457,                0.83383,                0.99447,                0.95214,                0.99338,                0.98489,                0.99447,                0.95214,                0.99338,                0.89283,                0.20931,                 0.2929,                0.22503,                 0.7796,             0.00082464,             0.00082464,             0.00082464
                   2139,                0.35361,                 0.4026,                0.29041,                0.82227,                0.95827,                0.98528,                0.99317,                0.98477,                0.95827,                0.98528,                0.99317,                0.89303,                0.20905,                0.29127,                0.22476,                0.77956,             0.00082435,             0.00082435,             0.00082435
                   2140,                0.35086,                 0.3813,                0.29946,                0.82681,                0.99622,                0.94385,                0.99333,                0.98629,                0.99622,                0.94385,                0.99333,                0.88815,                0.21029,                0.28971,                0.22564,                0.77959,             0.00082407,             0.00082407,             0.00082407
                   2141,                0.30894,                0.41303,                0.28481,                0.81433,                0.99656,                0.94369,                0.99334,                0.98728,                0.99656,                0.94369,                0.99334,                0.88155,                0.21159,                0.28802,                0.22653,                0.77967,             0.00082379,             0.00082379,             0.00082379
                   2142,                0.33232,                 0.3943,                0.29256,                 0.8062,                0.93686,                      1,                0.99312,                0.98679,                0.93686,                      1,                0.99312,                0.88093,                0.21096,                0.28494,                0.22588,                 0.7798,              0.0008235,              0.0008235,              0.0008235
                   2143,                  0.332,                0.37904,                0.31838,                0.82389,                0.99675,                 0.9433,                0.99343,                0.98808,                0.99675,                 0.9433,                0.99343,                0.88308,                0.20874,                0.28086,                0.22309,                0.77981,             0.00082322,             0.00082322,             0.00082322
                   2144,                0.32888,                0.36627,                0.28725,                0.81843,                      1,                0.94647,                0.99328,                0.98815,                      1,                0.94647,                0.99328,                0.88314,                0.20555,                0.27761,                0.22169,                0.77972,             0.00082294,             0.00082294,             0.00082294
                   2145,                0.33017,                0.39226,                0.29401,                0.81093,                0.95427,                0.98552,                0.99328,                0.98788,                0.95427,                0.98552,                0.99328,                0.88321,                0.20441,                0.27839,                0.22216,                0.77971,             0.00082266,             0.00082266,             0.00082266
                   2146,                0.32752,                0.39839,                0.31008,                0.81401,                0.95068,                0.98753,                0.99316,                0.98686,                0.95068,                0.98753,                0.99316,                0.88432,                0.20548,                0.28147,                0.22383,                0.77975,             0.00082237,             0.00082237,             0.00082237
                   2147,                0.33752,                0.38978,                0.27278,                0.82511,                0.95362,                0.99485,                0.99332,                0.98618,                0.95362,                0.99485,                0.99332,                0.88738,                0.20862,                0.28525,                0.22396,                0.77996,             0.00082209,             0.00082209,             0.00082209
                   2148,                0.36143,                 0.3914,                0.32491,                0.81155,                      1,                0.94701,                0.99344,                0.98475,                      1,                0.94701,                0.99344,                0.88219,                 0.2115,                0.28764,                0.22485,                0.78042,             0.00082181,             0.00082181,             0.00082181
                   2149,                0.34312,                0.40819,                0.31108,                0.81641,                      1,                 0.9471,                0.99349,                0.98705,                      1,                 0.9471,                0.99349,                0.88284,                0.21079,                0.28621,                0.22612,                0.78059,             0.00082152,             0.00082152,             0.00082152
                   2150,                0.34721,                0.39063,                0.31291,                0.80782,                0.98018,                0.95148,                0.99317,                0.98786,                0.98018,                0.95148,                0.99317,                0.88666,                0.20963,                0.28206,                0.22768,                0.78097,             0.00082124,             0.00082124,             0.00082124
                   2151,                 0.3346,                0.38145,                0.29411,                0.80822,                0.95365,                0.99557,                0.99328,                 0.9865,                0.95365,                0.99557,                0.99328,                0.88393,                0.21173,                0.27967,                0.22649,                0.78145,             0.00082096,             0.00082096,             0.00082096
                   2152,                0.36242,                0.41374,                0.30314,                0.82878,                0.95213,                0.98996,                0.99333,                0.98443,                0.95213,                0.98996,                0.99333,                0.88609,                 0.2153,                0.28016,                0.22815,                  0.782,             0.00082067,             0.00082067,             0.00082067
                   2153,                0.33077,                0.38938,                0.29392,                0.82009,                0.94847,                0.99736,                0.99327,                0.98459,                0.94847,                0.99736,                0.99327,                0.88943,                0.21659,                0.28252,                0.22911,                0.78231,             0.00082039,             0.00082039,             0.00082039
                   2154,                0.31244,                0.36998,                0.29492,                0.81978,                0.99691,                0.94314,                0.99323,                 0.9847,                0.99691,                0.94314,                0.99323,                0.89252,                0.21602,                0.28518,                0.22981,                0.78253,             0.00082011,             0.00082011,             0.00082011
                   2155,                0.34506,                0.42519,                0.28669,                0.83513,                0.98858,                0.95429,                0.99323,                0.98351,                0.98858,                0.95429,                0.99323,                0.89109,                0.21532,                 0.2841,                0.23068,                0.78256,             0.00081983,             0.00081983,             0.00081983
                   2156,                0.34402,                0.39312,                0.30409,                0.82152,                0.94832,                0.99691,                0.99343,                0.98611,                0.94832,                0.99691,                0.99343,                0.89161,                0.21563,                0.28072,                0.23204,                0.78272,             0.00081954,             0.00081954,             0.00081954
                   2157,                0.33976,                0.38095,                 0.3052,                0.81768,                0.94825,                0.99659,                0.99322,                0.98415,                0.94825,                0.99659,                0.99322,                 0.8928,                0.21717,                0.27746,                0.23294,                0.78294,             0.00081926,             0.00081926,             0.00081926
                   2158,                0.32703,                0.41406,                0.29044,                0.81239,                0.95262,                0.98653,                0.99322,                0.98348,                0.95262,                0.98653,                0.99322,                0.89649,                0.21878,                0.27413,                0.23288,                0.78297,             0.00081898,             0.00081898,             0.00081898
                   2159,                0.34236,                0.37705,                0.31307,                0.83244,                0.95301,                0.98745,                0.99321,                0.98294,                0.95301,                0.98745,                0.99321,                0.89704,                0.22054,                0.27192,                0.23089,                0.78305,             0.00081869,             0.00081869,             0.00081869
                   2160,                0.34574,                0.39922,                0.29835,                0.81739,                0.98378,                0.96042,                0.99348,                0.98382,                0.98378,                0.96042,                0.99348,                0.89677,                0.22094,                0.27118,                0.22953,                0.78286,             0.00081841,             0.00081841,             0.00081841
                   2161,                0.31411,                0.38685,                0.28758,                 0.8183,                0.97314,                0.96939,                0.99352,                  0.984,                0.97314,                0.96939,                0.99352,                0.89033,                0.21694,                0.27075,                 0.2272,                0.78215,             0.00081813,             0.00081813,             0.00081813
                   2162,                0.32613,                0.35623,                0.29525,                0.79277,                 0.9785,                0.96336,                0.99328,                0.98562,                 0.9785,                0.96336,                0.99328,                0.89252,                0.21072,                 0.2701,                0.22494,                0.78162,             0.00081785,             0.00081785,             0.00081785
                   2163,                0.33959,                0.40982,                0.33757,                0.81858,                0.94824,                0.99661,                0.99327,                0.98498,                0.94824,                0.99661,                0.99327,                0.89228,                0.20742,                0.27119,                0.22375,                0.78122,             0.00081756,             0.00081756,             0.00081756
                   2164,                 0.3374,                0.38995,                0.29625,                0.82215,                0.94845,                0.99697,                0.99317,                0.98624,                0.94845,                0.99697,                0.99317,                0.89431,                0.20387,                0.27134,                0.22357,                0.78113,             0.00081728,             0.00081728,             0.00081728
                   2165,                0.35651,                 0.4329,                0.29037,                0.82576,                0.96364,                0.97595,                0.99316,                0.98519,                0.96364,                0.97595,                0.99316,                0.89556,                0.20336,                0.27318,                0.22389,                0.78098,               0.000817,               0.000817,               0.000817
                   2166,                0.33629,                0.38962,                0.30646,                0.81005,                0.99667,                0.94346,                0.99333,                0.98408,                0.99667,                0.94346,                0.99333,                0.89703,                0.20726,                 0.2769,                0.22576,                0.78124,             0.00081671,             0.00081671,             0.00081671
                   2167,                0.35075,                0.38876,                0.29239,                0.81936,                 0.9684,                0.97963,                0.99339,                 0.9838,                 0.9684,                0.97963,                0.99339,                0.89757,                0.20818,                 0.2809,                0.22793,                0.78134,             0.00081643,             0.00081643,             0.00081643
                   2168,                0.36213,                0.40874,                0.33456,                0.82137,                0.93789,                      1,                0.99313,                0.98409,                0.93789,                      1,                0.99313,                0.89453,                0.20518,                0.28256,                0.23035,                0.78173,             0.00081615,             0.00081615,             0.00081615
                   2169,                0.32859,                0.39737,                0.30946,                0.80938,                      1,                0.94898,                0.99359,                0.98665,                      1,                0.94898,                0.99359,                 0.8885,                0.20491,                0.28057,                0.23143,                0.78184,             0.00081586,             0.00081586,             0.00081586
                   2170,                0.34962,                0.40105,                0.31011,                0.82144,                      1,                0.94872,                0.99354,                0.98631,                      1,                0.94872,                0.99354,                0.88532,                0.20865,                0.27759,                0.23266,                0.78222,             0.00081558,             0.00081558,             0.00081558
                   2171,                0.36817,                 0.3919,                0.29684,                0.81917,                 0.9955,                0.94433,                0.99329,                0.98692,                 0.9955,                0.94433,                0.99329,                0.88589,                0.20877,                0.27549,                0.23284,                0.78206,              0.0008153,              0.0008153,              0.0008153
                   2172,                0.32568,                0.41492,                0.29456,                0.82718,                      1,                0.94867,                0.99339,                0.98831,                      1,                0.94867,                0.99339,                0.88925,                0.20477,                0.27416,                0.22993,                0.78187,             0.00081502,             0.00081502,             0.00081502
                   2173,                0.32695,                0.37762,                0.29913,                0.80575,                0.94811,                0.99087,                0.99343,                0.98854,                0.94811,                0.99087,                0.99343,                0.89341,                0.20337,                0.27291,                0.22635,                0.78149,             0.00081473,             0.00081473,             0.00081473
                   2174,                0.30986,                0.39518,                0.26657,                0.80967,                0.95829,                0.98833,                0.99311,                0.98652,                0.95829,                0.98833,                0.99311,                 0.8996,                0.20512,                0.27263,                0.22527,                0.78178,             0.00081445,             0.00081445,             0.00081445
                   2175,                0.33485,                 0.3909,                0.29649,                0.81251,                0.98401,                0.95311,                0.99323,                0.98706,                0.98401,                0.95311,                0.99323,                0.90029,                0.20518,                0.27174,                0.22448,                 0.7819,             0.00081417,             0.00081417,             0.00081417
                   2176,                0.32769,                 0.3886,                0.31956,                0.81724,                 0.9365,                      1,                0.99286,                0.98715,                 0.9365,                      1,                0.99286,                0.89749,                  0.202,                0.26856,                 0.2245,                0.78199,             0.00081388,             0.00081388,             0.00081388
                   2177,                0.32689,                0.38936,                0.30548,                 0.8132,                0.95389,                0.98225,                0.99328,                0.98702,                0.95389,                0.98225,                0.99328,                0.89721,                0.20153,                0.26666,                0.22401,                0.78208,              0.0008136,              0.0008136,              0.0008136
                   2178,                0.33144,                0.37555,                0.29474,                0.80888,                0.96664,                0.97188,                0.99318,                0.98515,                0.96664,                0.97188,                0.99318,                0.89553,                0.20211,                0.26694,                0.22423,                0.78175,             0.00081332,             0.00081332,             0.00081332
                   2179,                0.33057,                0.40142,                0.27803,                0.81886,                0.94312,                0.99989,                0.99328,                0.98633,                0.94312,                0.99989,                0.99328,                0.89563,                0.20129,                0.26815,                0.22565,                0.78198,             0.00081304,             0.00081304,             0.00081304
                   2180,                0.32297,                0.40474,                0.28895,                0.81875,                0.96906,                0.97957,                0.99349,                 0.9868,                0.96906,                0.97957,                0.99349,                0.89949,                0.20107,                0.27065,                0.22675,                0.78221,             0.00081275,             0.00081275,             0.00081275
                   2181,                0.32921,                0.40858,                0.31575,                0.81767,                0.94836,                0.99847,                0.99327,                0.98655,                0.94836,                0.99847,                0.99327,                0.89698,                0.20164,                0.27156,                0.22634,                0.78232,             0.00081247,             0.00081247,             0.00081247
                   2182,                0.32357,                0.39665,                0.30638,                 0.8107,                      1,                0.94671,                 0.9934,                0.98677,                      1,                0.94671,                 0.9934,                0.89592,                0.20127,                0.26783,                0.22575,                0.78221,             0.00081219,             0.00081219,             0.00081219
                   2183,                0.33039,                0.37625,                0.29785,                0.82331,                      1,                0.94672,                0.99339,                  0.986,                      1,                0.94672,                0.99339,                 0.9013,                0.20231,                0.26416,                0.22517,                0.78198,              0.0008119,              0.0008119,              0.0008119
                   2184,                0.33862,                0.39491,                0.28019,                0.81807,                0.94627,                0.99443,                0.99342,                0.98699,                0.94627,                0.99443,                0.99342,                0.90079,                 0.2053,                0.26495,                0.22572,                0.78184,             0.00081162,             0.00081162,             0.00081162
                   2185,                0.34633,                0.43173,                0.28933,                0.80363,                0.99695,                0.94413,                0.99323,                0.98702,                0.99695,                0.94413,                0.99323,                0.89603,                0.20866,                0.26723,                 0.2256,                  0.782,             0.00081134,             0.00081134,             0.00081134
                   2186,                0.32895,                0.37506,                 0.2834,                0.79954,                 0.9659,                0.97338,                0.99327,                0.98682,                 0.9659,                0.97338,                0.99327,                0.89719,                0.20954,                0.26886,                0.22578,                0.78183,             0.00081105,             0.00081105,             0.00081105
                   2187,                0.31155,                0.33928,                0.30033,                0.81931,                0.96944,                0.96562,                0.99327,                0.98718,                0.96944,                0.96562,                0.99327,                0.89612,                0.20757,                0.27175,                0.22539,                0.78155,             0.00081077,             0.00081077,             0.00081077
                   2188,                0.33475,                  0.396,                0.29756,                0.80738,                0.96922,                0.97099,                0.99306,                0.98747,                0.96922,                0.97099,                0.99306,                0.89872,                0.20476,                0.27549,                0.22429,                0.78108,             0.00081049,             0.00081049,             0.00081049
                   2189,                0.32639,                0.38503,                0.31647,                 0.8032,                0.99752,                0.94329,                0.99324,                 0.9871,                0.99752,                0.94329,                0.99324,                0.90043,                0.20329,                0.27925,                0.22336,                0.78087,             0.00081021,             0.00081021,             0.00081021
                   2190,                0.33459,                0.39557,                0.27439,                0.81463,                0.98943,                0.94857,                0.99312,                0.98745,                0.98943,                0.94857,                0.99312,                0.89058,                0.20436,                0.28075,                0.22474,                0.78073,             0.00080992,             0.00080992,             0.00080992
                   2191,                0.33139,                0.37259,                0.26973,                0.82348,                0.96832,                0.96685,                0.99322,                0.98713,                0.96832,                0.96685,                0.99322,                0.88734,                0.20582,                0.27686,                0.22628,                0.78097,             0.00080964,             0.00080964,             0.00080964
                   2192,                0.33403,                0.43251,                0.28393,                0.81112,                0.96166,                0.97869,                0.99313,                0.98565,                0.96166,                0.97869,                0.99313,                0.89084,                0.20355,                0.27016,                0.22719,                0.78094,             0.00080936,             0.00080936,             0.00080936
                   2193,                0.32391,                0.36601,                0.31789,                0.81151,                0.97891,                0.95741,                0.99322,                0.98542,                0.97891,                0.95741,                0.99322,                0.89209,                0.20037,                0.26563,                0.22596,                0.78046,             0.00080907,             0.00080907,             0.00080907
                   2194,                0.33865,                0.39865,                0.28609,                0.81169,                0.95471,                0.97922,                0.99307,                0.98452,                0.95471,                0.97922,                0.99307,                0.89233,                0.19793,                0.26364,                0.22457,                0.77976,             0.00080879,             0.00080879,             0.00080879
                   2195,                0.33425,                0.39731,                0.28277,                0.80402,                0.99555,                0.94407,                0.99308,                0.98616,                0.99555,                0.94407,                0.99308,                0.88947,                0.19625,                0.26302,                0.22455,                0.77913,             0.00080851,             0.00080851,             0.00080851
                   2196,                0.33076,                 0.3859,                0.29563,                0.79818,                0.97161,                0.96933,                0.99317,                0.98636,                0.97161,                0.96933,                0.99317,                0.89359,                0.19673,                0.26477,                0.22325,                0.77937,             0.00080823,             0.00080823,             0.00080823
                   2197,                0.31923,                0.41936,                0.29463,                 0.8114,                0.99708,                0.94366,                0.99339,                0.98655,                0.99708,                0.94366,                0.99339,                0.89255,                 0.1992,                0.26852,                0.22373,                0.77928,             0.00080794,             0.00080794,             0.00080794
                   2198,                0.34075,                0.42302,                 0.3007,                0.81499,                0.93901,                      1,                0.99317,                0.98626,                0.93901,                      1,                0.99317,                 0.8921,                0.20269,                0.27304,                0.22353,                0.77966,             0.00080766,             0.00080766,             0.00080766
                   2199,                0.31824,                0.37674,                0.28983,                0.81099,                0.96831,                0.96642,                0.99332,                0.98516,                0.96831,                0.96642,                0.99332,                0.89369,                0.20499,                0.27614,                0.22355,                0.77997,             0.00080738,             0.00080738,             0.00080738
                   2200,                0.34141,                0.42142,                0.31183,                0.81372,                0.99748,                0.94317,                0.99333,                0.98388,                0.99748,                0.94317,                0.99333,                0.89443,                0.20727,                0.27667,                0.22261,                0.78059,             0.00080709,             0.00080709,             0.00080709
                   2201,                0.31494,                 0.3996,                0.28003,                0.80118,                0.94383,                0.99914,                0.99327,                0.98528,                0.94383,                0.99914,                0.99327,                0.89508,                0.20946,                0.27413,                0.22279,                0.78097,             0.00080681,             0.00080681,             0.00080681
                   2202,                0.33879,                0.39402,                0.29873,                0.81592,                0.99684,                0.94338,                0.99328,                0.98552,                0.99684,                0.94338,                0.99328,                0.89929,                0.21059,                0.26938,                0.22157,                0.78146,             0.00080653,             0.00080653,             0.00080653
                   2203,                0.32843,                0.37412,                0.30432,                0.80678,                      1,                0.94865,                0.99339,                0.98739,                      1,                0.94865,                0.99339,                0.89505,                0.20985,                0.26543,                0.22082,                0.78157,             0.00080624,             0.00080624,             0.00080624
                   2204,                0.32132,                0.38753,                0.27041,                0.82113,                0.93816,                      1,                 0.9931,                0.98675,                0.93816,                      1,                 0.9931,                0.90012,                0.20701,                0.26287,                0.22042,                0.78129,             0.00080596,             0.00080596,             0.00080596
                   2205,                0.32172,                0.37637,                0.32334,                0.80775,                0.93817,                0.99462,                0.99337,                0.98744,                0.93817,                0.99462,                0.99337,                0.89752,                0.20464,                0.26163,                0.22173,                0.78107,             0.00080568,             0.00080568,             0.00080568
                   2206,                0.34773,                0.43372,                0.29427,                0.83629,                 0.9851,                0.95255,                0.99328,                0.98669,                 0.9851,                0.95255,                0.99328,                0.89988,                0.20541,                 0.2619,                0.22338,                0.78074,              0.0008054,              0.0008054,              0.0008054
                   2207,                0.32396,                0.41167,                0.29072,                0.81984,                      1,                 0.9482,                 0.9935,                0.98433,                      1,                 0.9482,                 0.9935,                0.90024,                0.20655,                0.26308,                0.22376,                0.78095,             0.00080511,             0.00080511,             0.00080511
                   2208,                0.32109,                0.36316,                0.27465,                 0.8053,                0.98337,                0.95773,                0.99334,                0.98439,                0.98337,                0.95773,                0.99334,                0.90213,                0.20657,                0.26327,                0.22435,                0.78107,             0.00080483,             0.00080483,             0.00080483
                   2209,                0.33272,                0.38795,                 0.2819,                0.81795,                0.95741,                0.98277,                0.99322,                0.98588,                0.95741,                0.98277,                0.99322,                0.90081,                0.20631,                0.26294,                0.22519,                0.78122,             0.00080455,             0.00080455,             0.00080455
                   2210,                0.33316,                0.39451,                0.28511,                0.80916,                0.93736,                      1,                0.99312,                0.98609,                0.93736,                      1,                0.99312,                0.89741,                0.20547,                0.26296,                0.22507,                0.78106,             0.00080426,             0.00080426,             0.00080426
                   2211,                0.31783,                0.39105,                  0.276,                0.80831,                   0.99,                0.95062,                0.99313,                0.98472,                   0.99,                0.95062,                0.99313,                0.89225,                0.20442,                 0.2632,                0.22715,                0.78096,             0.00080398,             0.00080398,             0.00080398
                   2212,                 0.3343,                0.41067,                 0.3079,                0.81865,                0.99452,                0.95478,                0.99355,                0.98487,                0.99452,                0.95478,                0.99355,                0.89175,                0.20487,                0.26501,                0.22966,                0.78091,              0.0008037,              0.0008037,              0.0008037
                   2213,                0.35969,                0.40823,                 0.3162,                0.80841,                0.98939,                0.95058,                0.99322,                0.98588,                0.98939,                0.95058,                0.99322,                0.89224,                0.20626,                0.26602,                0.22978,                0.78126,             0.00080342,             0.00080342,             0.00080342
                   2214,                0.34437,                0.40346,                0.32775,                  0.813,                   0.99,                0.94957,                0.99308,                0.98607,                   0.99,                0.94957,                0.99308,                0.89105,                0.20597,                0.26591,                0.22844,                0.78147,             0.00080313,             0.00080313,             0.00080313
                   2215,                0.30223,                0.37649,                0.26961,                0.80484,                 0.9372,                      1,                0.99313,                 0.9871,                 0.9372,                      1,                0.99313,                0.89191,                0.20587,                0.26712,                0.22809,                0.78132,             0.00080285,             0.00080285,             0.00080285
                   2216,                0.32933,                0.53001,                0.29639,                0.80659,                0.97437,                0.96234,                0.99317,                0.98755,                0.97437,                0.96234,                0.99317,                0.88894,                0.20827,                0.27024,                0.22888,                0.78141,             0.00080257,             0.00080257,             0.00080257
                   2217,                0.30604,                0.38097,                0.29933,                0.80968,                0.94271,                0.99515,                0.99322,                0.98627,                0.94271,                0.99515,                0.99322,                0.88909,                0.21152,                0.27218,                0.22962,                0.78165,             0.00080228,             0.00080228,             0.00080228
                   2218,                0.33162,                0.37917,                0.30411,                0.81867,                0.96287,                0.97902,                0.99337,                0.98745,                0.96287,                0.97902,                0.99337,                0.89215,                0.21259,                0.27258,                0.22821,                0.78187,               0.000802,               0.000802,               0.000802
                   2219,                0.36554,                 0.4109,                0.30773,                0.81472,                0.95759,                0.98523,                0.99331,                0.98778,                0.95759,                0.98523,                0.99331,                0.88881,                0.21107,                0.27305,                0.22647,                0.78159,             0.00080172,             0.00080172,             0.00080172
                   2220,                0.34948,                0.43012,                0.29465,                0.81919,                      1,                0.94551,                0.99344,                0.98746,                      1,                0.94551,                0.99344,                0.89055,                 0.2085,                0.27325,                0.22585,                0.78122,             0.00080143,             0.00080143,             0.00080143
                   2221,                0.32628,                0.35821,                0.28621,                0.80807,                0.93748,                      1,                0.99312,                0.98698,                0.93748,                      1,                0.99312,                0.89222,                0.20733,                0.27286,                0.22539,                0.78106,             0.00080115,             0.00080115,             0.00080115
                   2222,                0.33596,                0.42607,                0.26696,                0.81169,                0.99748,                0.94254,                0.99333,                0.98507,                0.99748,                0.94254,                0.99333,                0.88949,                0.20745,                 0.2732,                0.22527,                0.78111,             0.00080087,             0.00080087,             0.00080087
                   2223,                 0.3402,                0.39652,                0.29852,                  0.824,                0.94309,                0.99696,                0.99317,                0.98615,                0.94309,                0.99696,                0.99317,                0.88787,                0.20814,                0.27412,                0.22638,                0.78134,             0.00080059,             0.00080059,             0.00080059
                   2224,                0.32701,                 0.3933,                0.30579,                0.80695,                0.97957,                0.96009,                0.99302,                0.98549,                0.97957,                0.96009,                0.99302,                0.88731,                0.21143,                0.27624,                0.22754,                0.78157,              0.0008003,              0.0008003,              0.0008003
                   2225,                0.31909,                0.38015,                0.29601,                0.81356,                 0.9978,                0.94141,                0.99338,                0.98443,                 0.9978,                0.94141,                0.99338,                0.88817,                0.21422,                0.27961,                0.22752,                0.78166,             0.00080002,             0.00080002,             0.00080002
                   2226,                 0.3177,                0.37811,                0.28066,                0.81277,                0.99834,                0.94153,                0.99323,                0.98615,                0.99834,                0.94153,                0.99323,                0.89072,                0.21446,                0.28197,                0.22588,                0.78179,             0.00079974,             0.00079974,             0.00079974
