                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   2715,                  1.187,                 1.4753,                0.59394,                0.78378,                0.89957,                0.84727,                0.92869,                0.57871,                0.66805,                0.56205,                0.58364,                 0.1778,                 1.1385,                 1.3331,                0.51822,                 0.7882,             0.00092565,             0.00092565,             0.00092565
                   2716,                 1.2375,                 1.4527,                0.59798,                0.80027,                0.89784,                0.85113,                0.92978,                 0.5737,                0.66635,                0.56982,                0.58429,                0.18252,                 1.1601,                 1.3513,                0.52139,                0.78901,             0.00092526,             0.00092526,             0.00092526
                   2717,                 1.3465,                 1.7212,                   0.67,                0.79583,                0.89784,                0.85113,                0.92978,                 0.5737,                0.66635,                0.56982,                0.58429,                0.18252,                 1.1601,                 1.3513,                0.52139,                0.78901,             0.00092486,             0.00092486,             0.00092486
                   2718,                 1.2844,                 1.3506,                0.62087,                0.80036,                0.89498,                0.85586,                 0.9308,                0.57105,                0.68333,                0.59459,                0.60447,                0.19507,                 1.1686,                 1.3579,                0.52354,                0.78861,             0.00092446,             0.00092446,             0.00092446
                   2719,                 1.2128,                 1.2935,                0.60026,                0.80563,                0.89498,                0.85586,                 0.9308,                0.57105,                0.68333,                0.59459,                0.60447,                0.19507,                 1.1686,                 1.3579,                0.52354,                0.78861,             0.00092407,             0.00092407,             0.00092407
                   2720,                 1.2523,                 1.3212,                0.58613,                0.79565,                0.90673,                0.85395,                0.93189,                0.57087,                0.69059,                0.61036,                0.62947,                0.20736,                 1.1697,                 1.3632,                0.52441,                0.78799,             0.00092367,             0.00092367,             0.00092367
                   2721,                 1.3107,                 1.2385,                0.62644,                0.80472,                0.90673,                0.85395,                0.93189,                0.57087,                0.69059,                0.61036,                0.62947,                0.20736,                 1.1697,                 1.3632,                0.52441,                0.78799,             0.00092328,             0.00092328,             0.00092328
                   2722,                 1.2631,                 1.3881,                0.60659,                0.79403,                0.90517,                0.85811,                0.93156,                0.57094,                0.66867,                0.61363,                 0.6206,                0.20483,                 1.1695,                 1.3841,                0.52269,                0.78723,             0.00092288,             0.00092288,             0.00092288
                   2723,                 1.1867,                 1.3014,                0.57172,                0.80245,                0.90517,                0.85811,                0.93156,                0.57094,                0.66867,                0.61363,                 0.6206,                0.20483,                 1.1695,                 1.3841,                0.52269,                0.78723,             0.00092248,             0.00092248,             0.00092248
                   2724,                 1.1486,                 1.6098,                0.60079,                0.79082,                0.90759,                0.86269,                0.93449,                0.56982,                0.66099,                0.61712,                0.61501,                0.20616,                 1.1735,                 1.4244,                0.52353,                0.78604,             0.00092209,             0.00092209,             0.00092209
                   2725,                 1.0875,                 1.3356,                0.54829,                0.79173,                0.90759,                0.86269,                0.93449,                0.56982,                0.66099,                0.61712,                0.61501,                0.20616,                 1.1735,                 1.4244,                0.52353,                0.78604,             0.00092169,             0.00092169,             0.00092169
                   2726,                  1.159,                 1.1008,                0.58356,                0.82584,                0.90446,                0.86486,                0.93431,                0.56371,                0.65956,                0.61261,                0.61676,                0.20783,                 1.1701,                 1.4795,                0.52341,                0.78464,              0.0009213,              0.0009213,              0.0009213
                   2727,                 1.2644,                  1.523,                0.61119,                0.80553,                0.90446,                0.86486,                0.93431,                0.56371,                0.65956,                0.61261,                0.61676,                0.20783,                 1.1701,                 1.4795,                0.52341,                0.78464,              0.0009209,              0.0009209,              0.0009209
                   2728,                  1.131,                 1.6771,                0.59428,                0.78962,                0.90749,                0.86169,                0.93351,                0.56061,                0.65946,                0.61036,                0.61587,                0.21214,                 1.1679,                 1.5318,                0.52246,                0.78405,              0.0009205,              0.0009205,              0.0009205
                   2729,                 1.2841,                 1.4625,                0.65862,                0.79733,                0.90749,                0.86169,                0.93351,                0.56061,                0.65946,                0.61036,                0.61587,                0.21214,                 1.1679,                 1.5318,                0.52246,                0.78405,             0.00092011,             0.00092011,             0.00092011
                   2730,                 1.1923,                 1.3006,                0.60015,                0.79691,                 0.9064,                0.86261,                0.93282,                0.56428,                0.66495,                0.59234,                0.61094,                0.20807,                 1.1658,                 1.5767,                0.52154,                0.78413,             0.00091971,             0.00091971,             0.00091971
                   2731,                 1.2752,                 1.8182,                0.64241,                0.77814,                 0.9064,                0.86261,                0.93282,                0.56428,                0.66495,                0.59234,                0.61094,                0.20807,                 1.1658,                 1.5767,                0.52154,                0.78413,             0.00091932,             0.00091932,             0.00091932
                   2732,                 1.2311,                 1.3845,                0.61458,                 0.7884,                 0.9066,                0.85811,                 0.9295,                 0.5677,                0.67157,                 0.6036,                0.61982,                0.20511,                  1.153,                 1.5826,                0.52167,                0.78422,             0.00091892,             0.00091892,             0.00091892
                   2733,                 1.3168,                 1.5144,                0.62798,                0.78889,                 0.9066,                0.85811,                 0.9295,                 0.5677,                0.67157,                 0.6036,                0.61982,                0.20511,                  1.153,                 1.5826,                0.52167,                0.78422,             0.00091852,             0.00091852,             0.00091852
                   2734,                 1.1555,                 1.5581,                0.55702,                0.81396,                0.89609,                0.85811,                0.92772,                0.57101,                0.67547,                0.60135,                 0.6269,                0.20558,                 1.1399,                 1.5403,                 0.5253,                0.78452,             0.00091813,             0.00091813,             0.00091813
                   2735,                 1.2762,                 1.2324,                0.61385,                0.79424,                0.89609,                0.85811,                0.92772,                0.57101,                0.67547,                0.60135,                 0.6269,                0.20558,                 1.1399,                 1.5403,                 0.5253,                0.78452,             0.00091773,             0.00091773,             0.00091773
                   2736,                 1.2664,                 1.4636,                0.61862,                 0.8124,                0.89223,                0.85135,                0.92722,                0.57311,                 0.6569,                0.58559,                0.60651,                0.19188,                 1.1477,                 1.4985,                0.53523,                0.78454,             0.00091734,             0.00091734,             0.00091734
                   2737,                 1.3528,                 1.4234,                0.65123,                0.78841,                0.89223,                0.85135,                0.92722,                0.57311,                 0.6569,                0.58559,                0.60651,                0.19188,                 1.1477,                 1.4985,                0.53523,                0.78454,             0.00091694,             0.00091694,             0.00091694
                   2738,                 1.3066,                 1.3966,                0.62708,                0.79614,                0.89443,                0.83957,                0.92187,                0.56435,                0.63513,                0.56848,                0.58832,                0.18952,                 1.1725,                 1.4794,                0.55037,                0.78529,             0.00091654,             0.00091654,             0.00091654
                   2739,                 1.2305,                 1.4501,                0.61596,                0.79613,                0.89443,                0.83957,                0.92187,                0.56435,                0.63513,                0.56848,                0.58832,                0.18952,                 1.1725,                 1.4794,                0.55037,                0.78529,             0.00091615,             0.00091615,             0.00091615
                   2740,                 1.1674,                 1.3028,                0.60058,                0.81136,                0.88601,                 0.8403,                0.92103,                 0.5536,                0.63197,                0.55856,                 0.5772,                0.18977,                 1.2078,                 1.4777,                0.56431,                0.78689,             0.00091575,             0.00091575,             0.00091575
                   2741,                 1.2248,                 1.4179,                0.59544,                0.80011,                0.88601,                 0.8403,                0.92103,                 0.5536,                0.63197,                0.55856,                 0.5772,                0.18977,                 1.2078,                 1.4777,                0.56431,                0.78689,             0.00091536,             0.00091536,             0.00091536
                   2742,                 1.2929,                 1.4896,                0.65788,                0.80576,                0.87739,                0.83559,                 0.9171,                0.54214,                0.64778,                0.55405,                0.58411,                0.19017,                 1.2427,                 1.4774,                0.57297,                0.78852,             0.00091496,             0.00091496,             0.00091496
                   2743,                 1.2499,                 1.3551,                0.62072,                0.81426,                0.87739,                0.83559,                 0.9171,                0.54214,                0.64778,                0.55405,                0.58411,                0.19017,                 1.2427,                 1.4774,                0.57297,                0.78852,             0.00091456,             0.00091456,             0.00091456
                   2744,                 1.2379,                 1.5175,                0.58204,                0.79961,                0.89654,                0.81974,                0.91391,                0.53453,                0.66139,                 0.5587,                0.58294,                0.19026,                 1.2536,                 1.4728,                0.57027,                0.78911,             0.00091417,             0.00091417,             0.00091417
                   2745,                 1.2564,                 1.4322,                0.62196,                0.79725,                0.89654,                0.81974,                0.91391,                0.53453,                0.66139,                 0.5587,                0.58294,                0.19026,                 1.2536,                 1.4728,                0.57027,                0.78911,             0.00091377,             0.00091377,             0.00091377
                   2746,                  1.261,                 1.4892,                0.60781,                0.78759,                0.89093,                0.82787,                0.91442,                 0.5418,                0.66569,                0.55631,                0.58337,                0.18798,                 1.2364,                 1.4628,                0.56599,                0.78867,             0.00091338,             0.00091338,             0.00091338
                   2747,                 1.2917,                 1.6129,                0.64963,                0.79629,                0.89093,                0.82787,                0.91442,                 0.5418,                0.66569,                0.55631,                0.58337,                0.18798,                 1.2364,                 1.4628,                0.56599,                0.78867,             0.00091298,             0.00091298,             0.00091298
                   2748,                  1.293,                 1.5636,                0.62254,                0.79035,                0.88011,                0.82665,                0.91474,                0.55124,                0.67882,                0.56081,                0.59583,                0.19322,                 1.2017,                 1.4475,                0.55853,                0.78708,             0.00091258,             0.00091258,             0.00091258
                   2749,                 1.1763,                 1.4423,                0.58926,                0.80071,                0.88011,                0.82665,                0.91474,                0.55124,                0.67882,                0.56081,                0.59583,                0.19322,                 1.2017,                 1.4475,                0.55853,                0.78708,             0.00091219,             0.00091219,             0.00091219
                   2750,                 1.3989,                 1.4309,                0.64545,                0.80865,                0.89333,                0.82996,                0.91828,                0.56386,                 0.6398,                0.57207,                0.57838,                0.19006,                 1.1631,                 1.4366,                0.54747,                0.78571,             0.00091179,             0.00091179,             0.00091179
                   2751,                 1.2014,                 1.4325,                0.59396,                0.81102,                0.89333,                0.82996,                0.91828,                0.56386,                 0.6398,                0.57207,                0.57838,                0.19006,                 1.1631,                 1.4366,                0.54747,                0.78571,              0.0009114,              0.0009114,              0.0009114
                   2752,                 1.3939,                 1.3242,                0.65368,                0.80425,                0.90965,                0.81631,                0.91642,                0.57066,                0.65194,                0.56757,                0.57748,                0.18923,                 1.1417,                 1.4411,                0.54453,                0.78466,               0.000911,               0.000911,               0.000911
                   2753,                 1.3767,                  1.503,                0.64167,                0.79596,                0.90965,                0.81631,                0.91642,                0.57066,                0.65194,                0.56757,                0.57748,                0.18923,                 1.1417,                 1.4411,                0.54453,                0.78466,              0.0009106,              0.0009106,              0.0009106
                   2754,                 1.2921,                 1.3933,                0.61644,                0.78959,                0.91394,                0.81321,                0.91669,                0.57099,                0.65191,                0.56081,                0.56294,                0.17836,                 1.1334,                 1.4542,                0.53886,                0.78483,             0.00091021,             0.00091021,             0.00091021
                   2755,                 1.3003,                   1.33,                0.63855,                0.80148,                0.91394,                0.81321,                0.91669,                0.57099,                0.65191,                0.56081,                0.56294,                0.17836,                 1.1334,                 1.4542,                0.53886,                0.78483,             0.00090981,             0.00090981,             0.00090981
                   2756,                 1.3181,                 1.4782,                0.65373,                0.80507,                0.92216,                0.80631,                0.91302,                0.56893,                0.64125,                0.54955,                0.53378,                0.16588,                  1.135,                  1.482,                0.54131,                 0.7849,             0.00090942,             0.00090942,             0.00090942
                   2757,                 1.1753,                 1.3694,                0.59959,                 0.7888,                0.92216,                0.80631,                0.91302,                0.56893,                0.64125,                0.54955,                0.53378,                0.16588,                  1.135,                  1.482,                0.54131,                 0.7849,             0.00090902,             0.00090902,             0.00090902
                   2758,                 1.1939,                 1.3191,                0.57469,                0.80646,                0.92318,                0.81194,                0.91126,                0.56335,                 0.6456,                 0.5518,                0.53352,                 0.1682,                 1.1406,                 1.4913,                0.54214,                0.78462,             0.00090862,             0.00090862,             0.00090862
                   2759,                 1.1646,                 1.3076,                0.58236,                0.79702,                0.92318,                0.81194,                0.91126,                0.56335,                 0.6456,                 0.5518,                0.53352,                 0.1682,                 1.1406,                 1.4913,                0.54214,                0.78462,             0.00090823,             0.00090823,             0.00090823
                   2760,                 1.3862,                 1.4706,                0.72258,                0.79036,                0.92662,                0.79634,                0.90744,                0.55825,                0.64675,                0.56306,                0.54574,                0.17855,                 1.1518,                 1.4806,                0.53986,                0.78497,             0.00090783,             0.00090783,             0.00090783
                   2761,                 1.3479,                 1.3768,                0.65063,                0.79119,                0.92662,                0.79634,                0.90744,                0.55825,                0.64675,                0.56306,                0.54574,                0.17855,                 1.1518,                 1.4806,                0.53986,                0.78497,             0.00090744,             0.00090744,             0.00090744
                   2762,                 1.2693,                 1.3123,                0.64142,                0.78757,                0.91715,                0.79789,                0.90832,                0.55625,                0.63415,                0.55405,                 0.5514,                 0.1776,                 1.1605,                 1.4371,                0.53969,                0.78495,             0.00090704,             0.00090704,             0.00090704
                   2763,                 1.2879,                 1.2862,                0.64007,                0.80652,                0.91715,                0.79789,                0.90832,                0.55625,                0.63415,                0.55405,                 0.5514,                 0.1776,                 1.1605,                 1.4371,                0.53969,                0.78495,             0.00090664,             0.00090664,             0.00090664
                   2764,                 1.3253,                 1.3864,                0.64382,                0.79722,                0.91301,                0.79955,                0.90813,                0.55347,                0.62958,                 0.5518,                0.54185,                0.17828,                 1.1682,                  1.402,                0.53832,                0.78427,             0.00090625,             0.00090625,             0.00090625
                   2765,                  1.239,                 1.4519,                0.60593,                0.78589,                0.91301,                0.79955,                0.90813,                0.55347,                0.62958,                 0.5518,                0.54185,                0.17828,                 1.1682,                  1.402,                0.53832,                0.78427,             0.00090585,             0.00090585,             0.00090585
                   2766,                 1.3325,                 1.3975,                0.61593,                0.78586,                0.91025,                0.79953,                0.90801,                0.55166,                 0.6392,                0.56306,                0.55201,                 0.1792,                 1.1684,                 1.3895,                0.53757,                0.78433,             0.00090546,             0.00090546,             0.00090546
                   2767,                 1.2393,                 1.2624,                0.57624,                0.78867,                0.91025,                0.79953,                0.90801,                0.55166,                 0.6392,                0.56306,                0.55201,                 0.1792,                 1.1684,                 1.3895,                0.53757,                0.78433,             0.00090506,             0.00090506,             0.00090506
                   2768,                 1.1999,                 1.3245,                 0.5856,                  0.808,                0.93153,                0.78378,                0.90856,                0.55477,                0.64855,                0.56108,                0.56658,                0.18268,                  1.154,                 1.3919,                0.53249,                0.78433,             0.00090466,             0.00090466,             0.00090466
                   2769,                 1.0841,                 1.2295,                0.54837,                0.81857,                0.93153,                0.78378,                0.90856,                0.55477,                0.64855,                0.56108,                0.56658,                0.18268,                  1.154,                 1.3919,                0.53249,                0.78433,             0.00090427,             0.00090427,             0.00090427
                   2770,                 1.2122,                 1.4366,                 0.5895,                0.81071,                0.92352,                0.78871,                0.91265,                0.56112,                0.64701,                 0.5518,                0.55864,                 0.1793,                 1.1402,                  1.413,                0.52448,                 0.7844,             0.00090387,             0.00090387,             0.00090387
                   2771,                 1.1462,                 1.3889,                0.58479,                0.79447,                0.92352,                0.78871,                0.91265,                0.56112,                0.64701,                 0.5518,                0.55864,                 0.1793,                 1.1402,                  1.413,                0.52448,                 0.7844,             0.00090348,             0.00090348,             0.00090348
                   2772,                 1.1665,                 1.3702,                0.58024,                0.79159,                0.91581,                0.78404,                0.91317,                  0.567,                0.64865,                0.54279,                0.54773,                 0.1721,                 1.1328,                 1.4184,                0.51682,                0.78493,             0.00090308,             0.00090308,             0.00090308
                   2773,                 1.2167,                 1.3593,                0.57011,                0.79307,                0.91581,                0.78404,                0.91317,                  0.567,                0.64865,                0.54279,                0.54773,                 0.1721,                 1.1328,                 1.4184,                0.51682,                0.78493,             0.00090268,             0.00090268,             0.00090268
                   2774,                 1.1226,                 1.2325,                0.56516,                0.80326,                0.92815,                0.78555,                0.91602,                 0.5717,                0.64157,                0.53378,                0.53421,                0.16739,                 1.1315,                 1.4243,                0.51058,                0.78606,             0.00090229,             0.00090229,             0.00090229
                   2775,                 1.0858,                 1.1611,                0.54473,                0.78775,                0.92815,                0.78555,                0.91602,                 0.5717,                0.64157,                0.53378,                0.53421,                0.16739,                 1.1315,                 1.4243,                0.51058,                0.78606,             0.00090189,             0.00090189,             0.00090189
                   2776,                 1.2611,                 1.2069,                0.61365,                0.79697,                0.94085,                0.78809,                0.91841,                0.57951,                0.63787,                0.53153,                0.53486,                0.16756,                 1.1287,                 1.4407,                 0.5082,                 0.7867,              0.0009015,              0.0009015,              0.0009015
                   2777,                 1.1947,                 1.3111,                 0.5756,                0.77914,                0.94085,                0.78809,                0.91841,                0.57951,                0.63787,                0.53153,                0.53486,                0.16756,                 1.1287,                 1.4407,                 0.5082,                 0.7867,              0.0009011,              0.0009011,              0.0009011
                   2778,                 1.1389,                 1.2684,                0.54972,                0.80065,                0.92556,                0.80405,                0.92088,                0.58642,                0.63146,                0.52477,                0.53402,                0.17246,                 1.1196,                  1.429,                0.50834,                0.78607,              0.0009007,              0.0009007,              0.0009007
                   2779,                 1.3278,                 1.3204,                0.65655,                0.81697,                0.92556,                0.80405,                0.92088,                0.58642,                0.63146,                0.52477,                0.53402,                0.17246,                 1.1196,                  1.429,                0.50834,                0.78607,             0.00090031,             0.00090031,             0.00090031
                   2780,                 1.1966,                 1.3732,                0.60015,                0.79293,                 0.9295,                0.80174,                 0.9232,                0.58945,                0.62827,                0.52703,                0.55174,                0.17834,                  1.105,                 1.3985,                 0.5023,                0.78544,             0.00089991,             0.00089991,             0.00089991
                   2781,                 1.1009,                 1.3292,                0.55898,                0.78994,                 0.9295,                0.80174,                 0.9232,                0.58945,                0.62827,                0.52703,                0.55174,                0.17834,                  1.105,                 1.3985,                 0.5023,                0.78544,             0.00089952,             0.00089952,             0.00089952
                   2782,                 1.1394,                 1.1942,                0.55189,                0.80837,                0.90186,                0.82787,                 0.9243,                0.59677,                0.60429,                0.56532,                0.54483,                0.18044,                 1.0895,                 1.3745,                0.49776,                0.78475,             0.00089912,             0.00089912,             0.00089912
                   2783,                   1.28,                 1.1654,                0.62366,                0.78627,                0.90186,                0.82787,                 0.9243,                0.59677,                0.60429,                0.56532,                0.54483,                0.18044,                 1.0895,                 1.3745,                0.49776,                0.78475,             0.00089872,             0.00089872,             0.00089872
                   2784,                 1.2613,                 1.2073,                0.60987,                0.79756,                0.90644,                0.82917,                0.92594,                0.60136,                0.61741,                0.56701,                0.55207,                0.18222,                 1.0808,                  1.372,                0.49786,                0.78419,             0.00089833,             0.00089833,             0.00089833
                   2785,                 1.1946,                  1.678,                0.58254,                0.80221,                0.90644,                0.82917,                0.92594,                0.60136,                0.61741,                0.56701,                0.55207,                0.18222,                 1.0808,                  1.372,                0.49786,                0.78419,             0.00089793,             0.00089793,             0.00089793
                   2786,                 1.2431,                 1.4683,                0.61659,                0.79767,                0.90819,                0.82207,                0.92423,                0.59731,                0.62262,                0.56982,                0.56054,                0.17896,                 1.0897,                 1.4048,                0.50375,                0.78408,             0.00089754,             0.00089754,             0.00089754
                   2787,                 1.1704,                 1.1223,                0.58795,                0.79735,                0.90819,                0.82207,                0.92423,                0.59731,                0.62262,                0.56982,                0.56054,                0.17896,                 1.0897,                 1.4048,                0.50375,                0.78408,             0.00089714,             0.00089714,             0.00089714
                   2788,                 1.2759,                 1.5038,                 0.6388,                0.78493,                0.91456,                 0.8197,                0.92179,                0.58906,                 0.6318,                0.56757,                0.56837,                0.18203,                 1.1108,                 1.4609,                0.51316,                0.78458,             0.00089674,             0.00089674,             0.00089674
                   2789,                 1.2883,                 1.2881,                0.67103,                0.79963,                0.91456,                 0.8197,                0.92179,                0.58906,                 0.6318,                0.56757,                0.56837,                0.18203,                 1.1108,                 1.4609,                0.51316,                0.78458,             0.00089635,             0.00089635,             0.00089635
                   2790,                 1.1732,                 1.3208,                0.59859,                 0.8238,                0.90829,                0.81982,                0.92068,                0.57852,                0.62522,                0.56532,                0.57715,                 0.1885,                 1.1312,                 1.5158,                0.52149,                0.78496,             0.00089595,             0.00089595,             0.00089595
                   2791,                 1.3601,                 1.5611,                0.68032,                 0.7971,                0.90829,                0.81982,                0.92068,                0.57852,                0.62522,                0.56532,                0.57715,                 0.1885,                 1.1312,                 1.5158,                0.52149,                0.78496,             0.00089556,             0.00089556,             0.00089556
                   2792,                 1.1536,                 1.3806,                0.56421,                  0.798,                0.91036,                0.82345,                0.92192,                0.57724,                0.63052,                0.56081,                0.56842,                0.18391,                 1.1327,                 1.5255,                0.52228,                0.78471,             0.00089516,             0.00089516,             0.00089516
                   2793,                 1.3353,                 1.5828,                 0.6614,                0.79515,                0.91036,                0.82345,                0.92192,                0.57724,                0.63052,                0.56081,                0.56842,                0.18391,                 1.1327,                 1.5255,                0.52228,                0.78471,             0.00089476,             0.00089476,             0.00089476
                   2794,                 1.1927,                 1.6932,                0.59134,                0.80284,                0.90812,                0.82368,                0.92239,                0.57968,                0.62786,                0.55479,                0.54899,                0.18053,                 1.1199,                  1.467,                0.51886,                0.78399,             0.00089437,             0.00089437,             0.00089437
                   2795,                 1.2457,                 1.2793,                0.61692,                0.80085,                0.90812,                0.82368,                0.92239,                0.57968,                0.62786,                0.55479,                0.54899,                0.18053,                 1.1199,                  1.467,                0.51886,                0.78399,             0.00089397,             0.00089397,             0.00089397
                   2796,                 1.3913,                  1.424,                0.64313,                0.80748,                0.91889,                0.81653,                0.92278,                0.58739,                0.61637,                 0.5473,                0.53921,                0.17167,                 1.1063,                 1.4188,                0.51305,                0.78361,             0.00089358,             0.00089358,             0.00089358
                   2797,                  1.155,                 1.5141,                0.58872,                0.78473,                0.91889,                0.81653,                0.92278,                0.58739,                0.61637,                 0.5473,                0.53921,                0.17167,                 1.1063,                 1.4188,                0.51305,                0.78361,             0.00089318,             0.00089318,             0.00089318
                   2798,                 1.3157,                 1.3081,                0.62338,                0.79827,                0.91688,                0.81991,                0.92355,                0.59379,                0.62248,                0.55334,                 0.5432,                0.16903,                 1.0959,                 1.4051,                0.51205,                 0.7837,             0.00089278,             0.00089278,             0.00089278
                   2799,                 1.1599,                 1.4738,                0.58943,                0.80502,                0.91688,                0.81991,                0.92355,                0.59379,                0.62248,                0.55334,                 0.5432,                0.16903,                 1.0959,                 1.4051,                0.51205,                 0.7837,             0.00089239,             0.00089239,             0.00089239
                   2800,                 1.3052,                 1.5458,                0.61746,                0.78745,                0.92329,                0.81327,                0.92312,                0.59638,                0.62901,                0.55405,                0.55009,                0.17807,                  1.092,                 1.4005,                 0.5111,                0.78468,             0.00089199,             0.00089199,             0.00089199
                   2801,                 1.2505,                 1.2821,                 0.6111,                0.78911,                0.92329,                0.81327,                0.92312,                0.59638,                0.62901,                0.55405,                0.55009,                0.17807,                  1.092,                 1.4005,                 0.5111,                0.78468,              0.0008916,              0.0008916,              0.0008916
                   2802,                 1.1744,                 1.3478,                0.56792,                0.78823,                0.90265,                0.82432,                0.92132,                0.59318,                0.63257,                 0.5506,                0.55475,                0.18115,                 1.1062,                 1.4074,                 0.5153,                0.78569,              0.0008912,              0.0008912,              0.0008912
                   2803,                 1.2084,                 1.6801,                0.61731,                0.79362,                0.90265,                0.82432,                0.92132,                0.59318,                0.63257,                 0.5506,                0.55475,                0.18115,                 1.1062,                 1.4074,                 0.5153,                0.78569,              0.0008908,              0.0008908,              0.0008908
                   2804,                 1.3584,                 1.2673,                0.65836,                0.80324,                 0.8971,                0.82658,                 0.9177,                0.57979,                0.64534,                0.55856,                0.57602,                0.18721,                 1.1413,                 1.4344,                0.52153,                0.78719,             0.00089041,             0.00089041,             0.00089041
                   2805,                 1.2023,                 1.3326,                0.59426,                0.81436,                 0.8971,                0.82658,                 0.9177,                0.57979,                0.64534,                0.55856,                0.57602,                0.18721,                 1.1413,                 1.4344,                0.52153,                0.78719,             0.00089001,             0.00089001,             0.00089001
                   2806,                 1.1889,                 1.3278,                0.57342,                0.80133,                0.90402,                0.82734,                0.91537,                 0.5718,                 0.6166,                0.56506,                0.56424,                0.18612,                 1.1702,                  1.463,                0.53228,                0.78791,             0.00088962,             0.00088962,             0.00088962
                   2807,                 1.3275,                 1.5978,                0.64293,                0.81838,                0.90402,                0.82734,                0.91537,                 0.5718,                 0.6166,                0.56506,                0.56424,                0.18612,                 1.1702,                  1.463,                0.53228,                0.78791,             0.00088922,             0.00088922,             0.00088922
                   2808,                 1.2892,                 1.5195,                0.60377,                0.79917,                0.91122,                0.82207,                0.91663,                0.57745,                0.60288,                0.54706,                0.53592,                0.17454,                 1.1704,                 1.4561,                0.53472,                0.78779,             0.00088882,             0.00088882,             0.00088882
