                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   2525,                0.27372,                 0.3813,                0.20051,                0.86343,                0.99929,                      1,                  0.995,                 0.9913,                0.99929,                      1,                  0.995,                0.95631,                0.13316,                0.24271,                0.13779,                 0.7661,             0.00071514,             0.00071514,             0.00071514
                   2526,                0.24412,                0.45801,                0.18909,                 0.8578,                0.99928,                      1,                  0.995,                0.99134,                0.99928,                      1,                  0.995,                0.95768,                0.13835,                0.24476,                0.13883,                0.76507,             0.00071485,             0.00071485,             0.00071485
                   2527,                0.27845,                0.40796,                0.19853,                0.86649,                0.99928,                      1,                  0.995,                0.99137,                0.99928,                      1,                  0.995,                0.96081,                0.14224,                0.24581,                0.14162,                0.76472,             0.00071457,             0.00071457,             0.00071457
                   2528,                0.23915,                0.37574,                0.20767,                0.83957,                0.99907,                      1,                  0.995,                0.99183,                0.99907,                      1,                  0.995,                0.96147,                0.14787,                0.24776,                0.14546,                0.76482,             0.00071429,             0.00071429,             0.00071429
                   2529,                 0.2223,                0.36874,                0.17648,                0.85422,                0.99908,                      1,                  0.995,                0.99183,                0.99908,                      1,                  0.995,                0.95961,                0.14844,                 0.2484,                 0.1435,                 0.7649,             0.00071401,             0.00071401,             0.00071401
                   2530,                0.27325,                0.38132,                0.21669,                0.88062,                0.99904,                      1,                  0.995,                0.99141,                0.99904,                      1,                  0.995,                0.95885,                0.14798,                0.24923,                0.14456,                0.76476,             0.00071372,             0.00071372,             0.00071372
                   2531,                0.26701,                0.38298,                0.21249,                0.89039,                0.99899,                      1,                  0.995,                0.99145,                0.99899,                      1,                  0.995,                0.95342,                0.14835,                0.24974,                 0.1424,                0.76488,             0.00071344,             0.00071344,             0.00071344
                   2532,                0.28112,                0.41914,                0.20456,                0.87671,                 0.9989,                      1,                  0.995,                0.99145,                 0.9989,                      1,                  0.995,                0.95452,                0.14721,                0.24982,                0.14408,                0.76453,             0.00071316,             0.00071316,             0.00071316
                   2533,                0.27182,                0.44989,                0.21416,                0.86347,                0.99884,                      1,                  0.995,                0.99145,                0.99884,                      1,                  0.995,                 0.9546,                0.14622,                0.24875,                0.14284,                0.76446,             0.00071287,             0.00071287,             0.00071287
                   2534,                0.22906,                0.38819,                 0.1971,                0.86779,                0.99876,                      1,                  0.995,                0.99186,                0.99876,                      1,                  0.995,                0.96233,                0.14173,                0.24571,                0.13488,                0.76397,             0.00071259,             0.00071259,             0.00071259
                   2535,                 0.2851,                0.41521,                 0.2014,                0.89098,                0.99874,                      1,                  0.995,                0.99186,                0.99874,                      1,                  0.995,                0.96231,                0.13997,                0.24422,                 0.1344,                0.76363,             0.00071231,             0.00071231,             0.00071231
                   2536,                0.25446,                0.38486,                0.19636,                0.85891,                0.99887,                      1,                  0.995,                0.99112,                0.99887,                      1,                  0.995,                0.95906,                0.13755,                0.24192,                0.13203,                0.76313,             0.00071202,             0.00071202,             0.00071202
                   2537,                0.25735,                0.41151,                0.20502,                0.87752,                 0.9989,                      1,                  0.995,                0.99112,                 0.9989,                      1,                  0.995,                 0.9572,                 0.1358,                 0.2413,                0.13275,                0.76274,             0.00071174,             0.00071174,             0.00071174
                   2538,                 0.2537,                0.40952,                0.21649,                0.84656,                0.99893,                      1,                  0.995,                0.99225,                0.99893,                      1,                  0.995,                0.95592,                0.13173,                0.24136,                0.13219,                0.76258,             0.00071146,             0.00071146,             0.00071146
                   2539,                0.21867,                0.41565,                0.17688,                0.84493,                0.99918,                      1,                  0.995,                0.99295,                0.99918,                      1,                  0.995,                0.95782,                0.13004,                0.24182,                 0.1329,                0.76279,             0.00071118,             0.00071118,             0.00071118
                   2540,                0.25996,                0.43561,                0.20142,                0.86821,                0.99917,                      1,                  0.995,                0.99295,                0.99917,                      1,                  0.995,                0.95555,                0.12974,                 0.2421,                0.13856,                0.76284,             0.00071089,             0.00071089,             0.00071089
                   2541,                0.25027,                0.41597,                0.19811,                0.84816,                0.99917,                      1,                  0.995,                0.99297,                0.99917,                      1,                  0.995,                0.95604,                   0.13,                0.24167,                0.13714,                0.76269,             0.00071061,             0.00071061,             0.00071061
                   2542,                0.25932,                0.40408,                0.20879,                0.87223,                0.99914,                      1,                  0.995,                0.99401,                0.99914,                      1,                  0.995,                0.95333,                0.13101,                0.24134,                0.13168,                0.76272,             0.00071033,             0.00071033,             0.00071033
                   2543,                0.26627,                0.41769,                0.21699,                0.86605,                0.99912,                      1,                  0.995,                  0.994,                0.99912,                      1,                  0.995,                 0.9549,                0.13123,                0.24151,                0.13019,                0.76272,             0.00071004,             0.00071004,             0.00071004
                   2544,                0.27106,                 0.4051,                0.22053,                0.86285,                 0.9991,                      1,                  0.995,                0.99402,                 0.9991,                      1,                  0.995,                0.95691,                0.13075,                0.24178,                0.13169,                0.76299,             0.00070976,             0.00070976,             0.00070976
                   2545,                0.23141,                0.34546,                0.22479,                0.87366,                 0.9991,                      1,                  0.995,                0.99402,                 0.9991,                      1,                  0.995,                0.95773,                0.13082,                0.24184,                0.13246,                0.76288,             0.00070948,             0.00070948,             0.00070948
                   2546,                0.25966,                0.43304,                0.20194,                0.88238,                 0.9991,                      1,                  0.995,                0.99403,                 0.9991,                      1,                  0.995,                0.95843,                0.13115,                0.24227,                0.13258,                0.76295,              0.0007092,              0.0007092,              0.0007092
                   2547,                0.25326,                0.42288,                0.19132,                 0.8562,                0.99911,                      1,                  0.995,                0.99403,                0.99911,                      1,                  0.995,                0.95941,                0.13116,                0.24249,                0.13205,                0.76301,             0.00070891,             0.00070891,             0.00070891
                   2548,                0.26103,                0.43833,                0.21734,                0.85383,                0.99911,                      1,                  0.995,                0.99364,                0.99911,                      1,                  0.995,                0.95868,                0.13281,                0.24194,                0.13134,                0.76387,             0.00070863,             0.00070863,             0.00070863
                   2549,                0.33409,                 0.4429,                0.24989,                0.88258,                0.99912,                      1,                  0.995,                0.99366,                0.99912,                      1,                  0.995,                0.96143,                0.13486,                0.24162,                 0.1301,                0.76452,             0.00070835,             0.00070835,             0.00070835
                   2550,                0.27713,                0.40726,                0.22163,                0.88109,                0.99914,                      1,                  0.995,                0.99257,                0.99914,                      1,                  0.995,                0.95912,                0.13818,                0.24223,                0.12832,                0.76572,             0.00070806,             0.00070806,             0.00070806
                   2551,                0.25371,                0.42925,                0.19336,                0.85904,                0.99915,                      1,                  0.995,                0.99251,                0.99915,                      1,                  0.995,                0.95775,                0.13923,                0.24298,                0.13098,                 0.7661,             0.00070778,             0.00070778,             0.00070778
                   2552,                0.24101,                0.36388,                0.19482,                0.86741,                0.99918,                      1,                  0.995,                0.99321,                0.99918,                      1,                  0.995,                0.95761,                0.14143,                0.24297,                0.13452,                0.76643,              0.0007075,              0.0007075,              0.0007075
                   2553,                 0.2734,                0.41255,                0.23942,                0.88956,                0.99918,                      1,                  0.995,                0.99321,                0.99918,                      1,                  0.995,                 0.9571,                0.14144,                0.24216,                 0.1365,                0.76599,             0.00070721,             0.00070721,             0.00070721
                   2554,                0.25919,                0.40461,                0.20078,                0.87202,                0.99919,                      1,                  0.995,                 0.9931,                0.99919,                      1,                  0.995,                0.95711,                0.14116,                0.24117,                0.13534,                0.76598,             0.00070693,             0.00070693,             0.00070693
                   2555,                0.24632,                0.38443,                0.19438,                0.87147,                0.99919,                      1,                  0.995,                0.99243,                0.99919,                      1,                  0.995,                0.95562,                0.14031,                0.24129,                0.13545,                0.76576,             0.00070665,             0.00070665,             0.00070665
                   2556,                 0.2263,                0.38379,                 0.1815,                0.85369,                0.99917,                      1,                  0.995,                 0.9928,                0.99917,                      1,                  0.995,                0.95696,                0.13844,                0.24204,                0.13573,                0.76612,             0.00070637,             0.00070637,             0.00070637
                   2557,                0.25024,                0.37146,                0.18376,                0.86444,                0.99916,                      1,                  0.995,                0.99284,                0.99916,                      1,                  0.995,                0.95743,                0.13773,                0.24235,                0.13721,                0.76586,             0.00070608,             0.00070608,             0.00070608
                   2558,                0.25273,                0.42939,                0.22204,                0.86453,                0.99919,                      1,                  0.995,                0.99286,                0.99919,                      1,                  0.995,                0.95503,                 0.1373,                0.24182,                0.13885,                 0.7654,              0.0007058,              0.0007058,              0.0007058
                   2559,                0.26971,                 0.4341,                0.21115,                0.85251,                 0.9992,                      1,                  0.995,                0.99286,                 0.9992,                      1,                  0.995,                0.95678,                0.13661,                0.24117,                0.14007,                0.76525,             0.00070552,             0.00070552,             0.00070552
                   2560,                0.25903,                0.39472,                0.20452,                0.86261,                0.99922,                      1,                  0.995,                0.99284,                0.99922,                      1,                  0.995,                0.95714,                0.13789,                0.24091,                0.13524,                0.76602,             0.00070523,             0.00070523,             0.00070523
                   2561,                 0.2615,                0.43892,                  0.213,                0.84944,                0.99924,                      1,                  0.995,                0.99286,                0.99924,                      1,                  0.995,                0.95851,                0.13768,                0.24084,                0.13453,                0.76578,             0.00070495,             0.00070495,             0.00070495
                   2562,                0.25059,                0.41024,                0.22751,                0.86878,                0.99925,                      1,                  0.995,                0.99241,                0.99925,                      1,                  0.995,                0.95748,                 0.1391,                0.24139,                 0.1368,                0.76693,             0.00070467,             0.00070467,             0.00070467
                   2563,                0.27972,                 0.4589,                0.21124,                0.87011,                0.99925,                      1,                  0.995,                0.99241,                0.99925,                      1,                  0.995,                0.95605,                0.13959,                0.24217,                0.13951,                0.76648,             0.00070439,             0.00070439,             0.00070439
                   2564,                0.25261,                0.39653,                0.19257,                0.86313,                0.99924,                      1,                  0.995,                0.99249,                0.99924,                      1,                  0.995,                0.95706,                0.14069,                0.24292,                0.14182,                0.76683,              0.0007041,              0.0007041,              0.0007041
                   2565,                0.25259,                0.40036,                0.20241,                0.85505,                0.99923,                      1,                  0.995,                0.99252,                0.99923,                      1,                  0.995,                0.95853,                0.14199,                 0.2433,                0.14259,                0.76668,             0.00070382,             0.00070382,             0.00070382
                   2566,                 0.2728,                0.46593,                0.19981,                0.86752,                0.99924,                      1,                  0.995,                0.99247,                0.99924,                      1,                  0.995,                0.95085,                0.14554,                0.24369,                0.14459,                0.76695,             0.00070354,             0.00070354,             0.00070354
                   2567,                0.27112,                0.42414,                0.20902,                0.86925,                0.99924,                      1,                  0.995,                0.99234,                0.99924,                      1,                  0.995,                0.95072,                0.14599,                0.24308,                0.14548,                0.76668,             0.00070325,             0.00070325,             0.00070325
                   2568,                0.26697,                0.40304,                 0.2138,                0.86656,                0.99924,                      1,                  0.995,                0.99227,                0.99924,                      1,                  0.995,                0.96032,                0.14538,                0.24224,                0.14742,                0.76658,             0.00070297,             0.00070297,             0.00070297
                   2569,                0.27072,                0.41406,                0.21414,                 0.8546,                0.99923,                      1,                  0.995,                0.99227,                0.99923,                      1,                  0.995,                0.95726,                0.14524,                 0.2425,                0.14767,                0.76613,             0.00070269,             0.00070269,             0.00070269
                   2570,                0.24823,                0.38571,                0.20112,                0.84778,                0.99923,                      1,                  0.995,                0.99272,                0.99923,                      1,                  0.995,                0.95508,                0.14458,                 0.2438,                0.14624,                0.76535,              0.0007024,              0.0007024,              0.0007024
                   2571,                0.28358,                0.43663,                0.22048,                0.86984,                0.99924,                      1,                  0.995,                0.99267,                0.99924,                      1,                  0.995,                0.95804,                 0.1442,                0.24417,                0.14498,                0.76513,             0.00070212,             0.00070212,             0.00070212
                   2572,                0.24178,                0.40941,                0.20803,                0.84247,                0.99921,                      1,                  0.995,                 0.9934,                0.99921,                      1,                  0.995,                0.95573,                 0.1434,                0.24366,                0.14249,                0.76494,             0.00070184,             0.00070184,             0.00070184
                   2573,                0.21666,                0.38284,                0.18837,                0.85876,                 0.9992,                      1,                  0.995,                0.99338,                 0.9992,                      1,                  0.995,                0.95569,                0.14226,                0.24283,                0.14243,                0.76498,             0.00070156,             0.00070156,             0.00070156
                   2574,                0.28779,                 0.3811,                0.24446,                0.85218,                0.99918,                      1,                  0.995,                0.99292,                0.99918,                      1,                  0.995,                0.95741,                0.13874,                0.24147,                0.14033,                0.76468,             0.00070127,             0.00070127,             0.00070127
                   2575,                0.28543,                0.36868,                  0.206,                0.89089,                0.99916,                      1,                  0.995,                  0.993,                0.99916,                      1,                  0.995,                0.95878,                0.13824,                0.24111,                0.13878,                0.76441,             0.00070099,             0.00070099,             0.00070099
                   2576,                0.27511,                  0.416,                 0.2008,                0.88902,                0.99913,                      1,                  0.995,                0.99306,                0.99913,                      1,                  0.995,                0.95803,                0.13739,                0.24162,                 0.1405,                0.76411,             0.00070071,             0.00070071,             0.00070071
                   2577,                0.24958,                0.38784,                0.19822,                0.85416,                0.99915,                      1,                  0.995,                0.99308,                0.99915,                      1,                  0.995,                0.95906,                0.13518,                0.24205,                0.14272,                0.76338,             0.00070042,             0.00070042,             0.00070042
                   2578,                 0.2592,                0.40189,                0.19972,                0.85127,                0.99915,                      1,                  0.995,                0.99194,                0.99915,                      1,                  0.995,                0.95834,                0.13103,                0.24139,                0.13734,                0.76381,             0.00070014,             0.00070014,             0.00070014
                   2579,                0.27771,                0.38924,                0.22646,                0.87376,                0.99917,                      1,                  0.995,                0.99124,                0.99917,                      1,                  0.995,                0.95839,                 0.1303,                0.24055,                0.13515,                0.76403,             0.00069986,             0.00069986,             0.00069986
                   2580,                0.24726,                 0.3721,                0.18963,                 0.8586,                0.99916,                      1,                  0.995,                0.99128,                0.99916,                      1,                  0.995,                0.95934,                0.12995,                 0.2387,                0.13444,                0.76466,             0.00069958,             0.00069958,             0.00069958
                   2581,                0.24819,                0.38041,                0.21078,                0.85409,                0.99918,                      1,                  0.995,                 0.9913,                0.99918,                      1,                  0.995,                0.95537,                0.13035,                0.23802,                0.13481,                0.76493,             0.00069929,             0.00069929,             0.00069929
                   2582,                0.22074,                0.37886,                0.18603,                0.85746,                0.99924,                      1,                  0.995,                0.99115,                0.99924,                      1,                  0.995,                0.95182,                0.13224,                 0.2376,                 0.1431,                0.76582,             0.00069901,             0.00069901,             0.00069901
                   2583,                0.27661,                0.45056,                0.21029,                0.85364,                0.99925,                      1,                  0.995,                0.99111,                0.99925,                      1,                  0.995,                0.95744,                0.13233,                0.23774,                0.14321,                0.76615,             0.00069873,             0.00069873,             0.00069873
                   2584,                0.25071,                0.41101,                0.21077,                0.86515,                0.99924,                      1,                  0.995,                0.99111,                0.99924,                      1,                  0.995,                0.95999,                0.13264,                0.23823,                0.13985,                0.76793,             0.00069844,             0.00069844,             0.00069844
                   2585,                0.26988,                0.39999,                0.20773,                0.85864,                0.99925,                      1,                  0.995,                0.99099,                0.99925,                      1,                  0.995,                 0.9601,                0.13217,                0.23828,                0.14048,                0.76799,             0.00069816,             0.00069816,             0.00069816
                   2586,                0.27945,                0.48709,                0.20509,                0.86497,                0.99922,                      1,                  0.995,                0.99087,                0.99922,                      1,                  0.995,                0.95848,                0.13161,                0.23792,                0.13357,                0.76895,             0.00069788,             0.00069788,             0.00069788
                   2587,                0.25012,                0.37514,                0.18136,                0.87003,                0.99921,                      1,                  0.995,                0.99084,                0.99921,                      1,                  0.995,                0.95922,                0.13157,                0.23742,                0.13166,                0.76934,             0.00069759,             0.00069759,             0.00069759
                   2588,                0.22109,                0.38222,                0.19689,                0.85328,                0.99918,                      1,                  0.995,                0.99113,                0.99918,                      1,                  0.995,                0.95669,                0.13111,                0.23679,                0.13054,                0.76994,             0.00069731,             0.00069731,             0.00069731
                   2589,                0.24726,                0.40484,                0.19413,                0.85829,                0.99917,                      1,                  0.995,                0.99115,                0.99917,                      1,                  0.995,                0.95368,                0.13081,                0.23687,                0.13162,                0.76993,             0.00069703,             0.00069703,             0.00069703
                   2590,                0.27346,                0.46004,                0.20796,                0.84405,                0.99914,                      1,                  0.995,                0.99186,                0.99914,                      1,                  0.995,                0.95388,                0.13014,                0.23746,                0.13391,                0.76948,             0.00069675,             0.00069675,             0.00069675
                   2591,                 0.2422,                0.44905,                0.19233,                0.85683,                0.99915,                      1,                  0.995,                0.99188,                0.99915,                      1,                  0.995,                0.95271,                 0.1294,                0.23786,                0.13395,                0.76935,             0.00069646,             0.00069646,             0.00069646
                   2592,                0.24052,                0.38322,                0.18927,                0.84404,                0.99914,                      1,                  0.995,                0.99207,                0.99914,                      1,                  0.995,                0.95894,                0.12723,                0.23856,                0.13165,                0.76901,             0.00069618,             0.00069618,             0.00069618
                   2593,                0.26351,                0.43931,                0.21597,                0.87657,                0.99914,                      1,                  0.995,                0.99183,                0.99914,                      1,                  0.995,                0.96069,                0.12599,                0.23891,                0.13226,                0.76857,              0.0006959,              0.0006959,              0.0006959
                   2594,                0.24306,                 0.4634,                0.20385,                0.85334,                0.99913,                      1,                  0.995,                  0.992,                0.99913,                      1,                  0.995,                0.95249,                0.12465,                0.23852,                0.13153,                0.76859,             0.00069561,             0.00069561,             0.00069561
                   2595,                0.29086,                0.40182,                0.21543,                0.88439,                0.99913,                      1,                  0.995,                0.99211,                0.99913,                      1,                  0.995,                0.95373,                0.12469,                0.23801,                0.12997,                 0.7685,             0.00069533,             0.00069533,             0.00069533
                   2596,                0.25501,                0.38378,                0.19063,                0.86224,                0.99913,                      1,                  0.995,                0.99222,                0.99913,                      1,                  0.995,                0.95554,                0.12418,                0.23783,                0.12788,                0.76872,             0.00069505,             0.00069505,             0.00069505
                   2597,                0.23587,                0.41719,                0.21067,                0.85472,                0.99913,                      1,                  0.995,                0.99231,                0.99913,                      1,                  0.995,                0.95762,                0.12355,                0.23831,                0.12835,                0.76868,             0.00069477,             0.00069477,             0.00069477
                   2598,                0.27139,                0.39773,                0.19875,                0.85503,                0.99914,                      1,                  0.995,                0.99407,                0.99914,                      1,                  0.995,                0.95831,                0.12418,                0.23969,                0.12919,                0.76906,             0.00069448,             0.00069448,             0.00069448
                   2599,                0.26224,                0.41295,                0.20621,                0.83563,                0.99912,                      1,                  0.995,                0.99412,                0.99912,                      1,                  0.995,                0.95813,                0.12479,                0.23995,                0.13183,                0.76908,              0.0006942,              0.0006942,              0.0006942
                   2600,                0.23675,                0.41898,                0.19405,                0.85308,                0.99913,                      1,                  0.995,                0.99441,                0.99913,                      1,                  0.995,                0.95856,                0.12575,                0.23975,                0.13788,                0.76945,             0.00069392,             0.00069392,             0.00069392
                   2601,                0.27511,                0.39701,                  0.202,                0.87678,                0.99913,                      1,                  0.995,                0.99375,                0.99913,                      1,                  0.995,                0.95637,                 0.1265,                0.23973,                0.13808,                0.76971,             0.00069363,             0.00069363,             0.00069363
                   2602,                0.26644,                0.40681,                  0.208,                0.85619,                0.99914,                      1,                  0.995,                0.99377,                0.99914,                      1,                  0.995,                0.95028,                0.12568,                0.24039,                 0.1404,                0.77031,             0.00069335,             0.00069335,             0.00069335
                   2603,                0.23733,                0.40084,                0.18694,                0.86286,                0.99913,                      1,                  0.995,                0.99377,                0.99913,                      1,                  0.995,                0.95602,                0.12466,                 0.2408,                0.13969,                0.77089,             0.00069307,             0.00069307,             0.00069307
                   2604,                0.28517,                0.40951,                0.20594,                0.88992,                0.99912,                      1,                  0.995,                0.99304,                0.99912,                      1,                  0.995,                0.95788,                0.12354,                0.24118,                0.13973,                0.77096,             0.00069278,             0.00069278,             0.00069278
                   2605,                0.26044,                0.41229,                  0.205,                0.86502,                0.99913,                      1,                  0.995,                0.99366,                0.99913,                      1,                  0.995,                0.95789,                0.12374,                0.24124,                0.13842,                0.77066,              0.0006925,              0.0006925,              0.0006925
                   2606,                0.25164,                0.39753,                0.19387,                0.85557,                0.99911,                      1,                  0.995,                0.99292,                0.99911,                      1,                  0.995,                0.95772,                0.12433,                0.24125,                0.13457,                0.76953,             0.00069222,             0.00069222,             0.00069222
                   2607,                0.25802,                0.37918,                0.20941,                0.87738,                0.99911,                      1,                  0.995,                0.99292,                0.99911,                      1,                  0.995,                0.95344,                0.12444,                 0.2407,                0.13248,                0.76893,             0.00069194,             0.00069194,             0.00069194
                   2608,                0.25339,                0.40301,                0.20875,                0.83185,                0.99912,                      1,                  0.995,                0.99286,                0.99912,                      1,                  0.995,                0.95714,                0.12232,                0.23847,                0.12722,                0.76747,             0.00069165,             0.00069165,             0.00069165
                   2609,                0.26983,                0.36046,                0.21695,                0.85537,                0.99912,                      1,                  0.995,                0.99286,                0.99912,                      1,                  0.995,                0.95472,                0.12066,                0.23723,                0.12512,                0.76684,             0.00069137,             0.00069137,             0.00069137
                   2610,                 0.2459,                0.37514,                0.19845,                0.86579,                0.99912,                      1,                  0.995,                0.99288,                0.99912,                      1,                  0.995,                0.96316,                0.11884,                0.23551,                0.12628,                0.76599,             0.00069109,             0.00069109,             0.00069109
                   2611,                0.23181,                0.38943,                0.20114,                0.84394,                0.99911,                      1,                  0.995,                 0.9929,                0.99911,                      1,                  0.995,                 0.9632,                0.11762,                 0.2351,                0.12618,                0.76527,              0.0006908,              0.0006908,              0.0006908
                   2612,                0.22879,                0.38754,                0.19425,                0.85606,                0.99914,                      1,                  0.995,                 0.9926,                0.99914,                      1,                  0.995,                0.96259,                0.11663,                0.23481,                0.12818,                0.76448,             0.00069052,             0.00069052,             0.00069052
                   2613,                0.27681,                0.42252,                0.21173,                0.85628,                0.99914,                      1,                  0.995,                 0.9926,                0.99914,                      1,                  0.995,                0.96324,                0.11787,                 0.2346,                0.12706,                0.76401,             0.00069024,             0.00069024,             0.00069024
                   2614,                0.26053,                0.40626,                0.21258,                0.84222,                0.99913,                      1,                  0.995,                0.99258,                0.99913,                      1,                  0.995,                0.95621,                0.12112,                0.23423,                0.12515,                0.76485,             0.00068996,             0.00068996,             0.00068996
                   2615,                0.24261,                0.43466,                0.20959,                0.86468,                0.99912,                      1,                  0.995,                0.99258,                0.99912,                      1,                  0.995,                0.95577,                0.12246,                0.23428,                 0.1247,                 0.7655,             0.00068967,             0.00068967,             0.00068967
                   2616,                0.20019,                0.35406,                0.17121,                0.84759,                0.99913,                      1,                  0.995,                0.99266,                0.99913,                      1,                  0.995,                0.95411,                0.12345,                0.23478,                0.12412,                0.76574,             0.00068939,             0.00068939,             0.00068939
                   2617,                0.24471,                0.41051,                0.20129,                0.84947,                0.99912,                      1,                  0.995,                0.99266,                0.99912,                      1,                  0.995,                0.95279,                0.12419,                0.23523,                0.12661,                0.76576,             0.00068911,             0.00068911,             0.00068911
                   2618,                0.24964,                0.44499,                0.21347,                0.85217,                0.99912,                      1,                  0.995,                 0.9926,                0.99912,                      1,                  0.995,                0.95408,                0.12626,                0.23633,                0.12704,                 0.7666,             0.00068882,             0.00068882,             0.00068882
